href,video,gloss,grammar-category,category
/es.es/word/5574/especializarse/0/?q=especializarse,https://media.spreadthesign.com/video/mp4/5/128011.mp4,especializarse,verbo,trabajo-social
/es.es/word/5573/especialista/0/?q=especialista,https://media.spreadthesign.com/video/mp4/5/128010.mp4,especialista,nombre,trabajo-social
/es.es/word/5540/producto/0/?q=producto,https://media.spreadthesign.com/video/mp4/5/44529.mp4,producto,nombre,trabajo-social
/es.es/word/5544/accionista/0/?q=accionista,https://media.spreadthesign.com/video/mp4/5/44543.mp4,accionista,nombre,trabajo-social
/es.es/word/5541/cuenta-de-perdidas-y-ganancias/0/?q=cuenta+de+p%C3%A9rdidas+y+ganancias,https://media.spreadthesign.com/video/mp4/5/44507.mp4,cuenta de pérdidas y ganancias,nombre,trabajo-social
/es.es/word/5548/contrato-de-credito/0/?q=contrato+de+cr%C3%A9dito,https://media.spreadthesign.com/video/mp4/5/44505.mp4,contrato de crédito,nombre,trabajo-social
/es.es/word/5545/documento-de-negocios/0/?q=documento+de+negocios,https://media.spreadthesign.com/video/mp4/5/44510.mp4,documento de negocios,nombre,trabajo-social
/es.es/word/5542/materiales-promocionales/0/?q=materiales+promocionales,https://media.spreadthesign.com/video/mp4/5/44524.mp4,materiales promocionales,nombre,trabajo-social
/es.es/word/5546/rendimiento-laboral/0/?q=rendimiento+laboral,https://media.spreadthesign.com/video/mp4/5/44535.mp4,rendimiento laboral,nombre,trabajo-social
/es.es/word/5543/objetivo-de-ventas/0/?q=objetivo+de+ventas,https://media.spreadthesign.com/video/mp4/5/44525.mp4,objetivo de ventas,nombre,trabajo-social
/es.es/word/5510/fondo/0/?q=fondo,https://media.spreadthesign.com/video/mp4/5/330750.mp4,fondo,nombre,trabajo-social
/es.es/word/5514/impuesto-sobre-beneficios-de-capital/0/?q=impuesto+sobre+beneficios+de+capital,https://media.spreadthesign.com/video/mp4/5/44520.mp4,impuesto sobre beneficios de capital,nombre,trabajo-social
/es.es/word/5511/tipo-de-interes/0/?q=tipo+de+inter%C3%A9s,https://media.spreadthesign.com/video/mp4/5/43536.mp4,tipo de interés,nombre,trabajo-social
/es.es/word/5518/clausurar/0/?q=clausurar,https://media.spreadthesign.com/video/mp4/5/43520.mp4,clausurar,verbo,trabajo-social
/es.es/word/5515/adeudar/0/?q=adeudar,https://media.spreadthesign.com/video/mp4/5/44464.mp4,adeudar,verbo,trabajo-social
/es.es/word/5512/puja/0/?q=puja,https://media.spreadthesign.com/video/mp4/5/42871.mp4,puja,nombre,trabajo-social
/es.es/word/5519/comite/0/?q=comit%C3%A9,https://media.spreadthesign.com/video/mp4/5/42877.mp4,comité,nombre,trabajo-social
/es.es/word/5516/promocion/0/?q=promoci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/44530.mp4,promoción,nombre,trabajo-social
/es.es/word/5513/malversacion-de-fondos/0/?q=malversaci%C3%B3n+de+fondos,https://media.spreadthesign.com/video/mp4/5/42886.mp4,malversación de fondos,nombre,trabajo-social
/es.es/word/5552/cheque/0/?q=cheque,https://media.spreadthesign.com/video/mp4/5/42875.mp4,cheque,nombre,trabajo-social
/es.es/word/5554/activo-fijo/0/?q=activo+fijo,https://media.spreadthesign.com/video/mp4/5/44497.mp4,activo fijo,nombre,trabajo-social
/es.es/word/5559/fundador/0/?q=fundador,https://media.spreadthesign.com/video/mp4/5/152022.mp4,fundador,nombre,trabajo-social
/es.es/word/5553/sobregiro/0/?q=sobregiro,https://media.spreadthesign.com/video/mp4/5/44539.mp4,sobregiro,nombre,trabajo-social
/es.es/word/5525/protocolo/0/?q=protocolo,https://media.spreadthesign.com/video/mp4/5/44474.mp4,protocolo,nombre,trabajo-social
/es.es/word/5522/enemigo/0/?q=enemigo,https://media.spreadthesign.com/video/mp4/5/42887.mp4,enemigo,nombre,trabajo-social
/es.es/word/5527/sindicato/0/?q=sindicato,https://media.spreadthesign.com/video/mp4/5/44486.mp4,sindicato,nombre,trabajo-social
/es.es/word/5529/presupuesto/0/?q=presupuesto,https://media.spreadthesign.com/video/mp4/5/42873.mp4,presupuesto,nombre,trabajo-social
/es.es/word/5526/representar/0/?q=representar,https://media.spreadthesign.com/video/mp4/5/44475.mp4,representar,verbo,trabajo-social
/es.es/word/5523/indemnizacion/0/?q=indemnizaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/44532.mp4,indemnización,nombre,trabajo-social
/es.es/word/5561/soldador/0/?q=soldador,https://media.spreadthesign.com/video/mp4/5/69301.mp4,soldador,nombre,trabajo-social
/es.es/word/5530/plan-de-negocios/0/?q=plan+de+negocios,https://media.spreadthesign.com/video/mp4/5/44528.mp4,plan de negocios,nombre,trabajo-social
/es.es/word/5537/inversion/0/?q=inversi%C3%B3n,https://media.spreadthesign.com/video/mp4/5/43537.mp4,inversión,nombre,trabajo-social
/es.es/word/5534/informe-financiero/0/?q=informe+financiero,https://media.spreadthesign.com/video/mp4/5/44521.mp4,informe financiero,nombre,trabajo-social
/es.es/word/5531/cartera-de-clientes/0/?q=cartera+de+clientes,https://media.spreadthesign.com/video/mp4/5/44502.mp4,cartera de clientes,nombre,trabajo-social
/es.es/word/5538/cuota-de-mercado/0/?q=cuota+de+mercado,https://media.spreadthesign.com/video/mp4/5/44509.mp4,cuota de mercado,nombre,trabajo-social
/es.es/word/5535/globalizacion/0/?q=globalizaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/44519.mp4,globalización,nombre,trabajo-social
/es.es/word/5532/entorno-economico/0/?q=entorno+econ%C3%B3mico,https://media.spreadthesign.com/video/mp4/5/44513.mp4,entorno económico,nombre,trabajo-social
/es.es/word/553/interprete/0/?q=int%C3%A9rprete,https://media.spreadthesign.com/video/mp4/5/5463.mp4,intérprete,nombre,trabajo-social
/es.es/word/5536/gasto-realizado/0/?q=gasto+realizado,https://media.spreadthesign.com/video/mp4/5/439629.mp4,gasto realizado,nombre,trabajo-social
/es.es/word/5533/asesoria-economica/0/?q=asesor%C3%ADa+econ%C3%B3mica,https://media.spreadthesign.com/video/mp4/5/44499.mp4,asesoría económica,nombre,trabajo-social
/es.es/word/5241/comercio-electronico/0/?q=comercio+electr%C3%B3nico,https://media.spreadthesign.com/video/mp4/5/42487.mp4,comercio electrónico,nombre,trabajo-social
/es.es/word/5950/banquero/0/?q=banquero,https://media.spreadthesign.com/video/mp4/5/148961.mp4,banquero,nombre,trabajo-social
/es.es/word/5924/canguro/0/?q=canguro,https://media.spreadthesign.com/video/mp4/5/64058.mp4,canguro,nombre,trabajo-social
/es.es/word/5979/batalla/0/?q=batalla,https://media.spreadthesign.com/video/mp4/5/330582.mp4,batalla,nombre,trabajo-social
/es.es/word/5944/vetar/0/?q=vetar,https://media.spreadthesign.com/video/mp4/5/58042.mp4,vetar,verbo,trabajo-social
/es.es/word/5949/cajero-de-banco/0/?q=cajero+de+banco,https://media.spreadthesign.com/video/mp4/5/246605.mp4,cajero de banco,nombre,trabajo-social
/es.es/word/5943/papeleta/0/?q=papeleta,https://media.spreadthesign.com/video/mp4/5/64072.mp4,papeleta,nombre,trabajo-social
/es.es/word/5991/esteticista/0/?q=esteticista,https://media.spreadthesign.com/video/mp4/5/54965.mp4,esteticista,nombre,trabajo-social
/es.es/word/5964/barricada/0/?q=barricada,https://media.spreadthesign.com/video/mp4/5/127866.mp4,barricada,nombre,trabajo-social
/es.es/word/5966/barman/0/?q=barman,https://media.spreadthesign.com/video/mp4/5/55371.mp4,barman,nombre,trabajo-social
/es.es/word/5935/panadero/0/?q=panadero,https://media.spreadthesign.com/video/mp4/5/156687.mp4,panadero,nombre,trabajo-social
/es.es/word/5607/patente/0/?q=patente,https://media.spreadthesign.com/video/mp4/5/69287.mp4,patente,nombre,trabajo-social
/es.es/word/5692/conjunto-de-objetos/0/?q=conjunto+de+objetos,https://media.spreadthesign.com/video/mp4/5/278701.mp4,conjunto de objetos,nombre,trabajo-social
/es.es/word/566/dirigente/0/?q=dirigente,https://media.spreadthesign.com/video/mp4/5/5600.mp4,dirigente,nombre,trabajo-social
/es.es/word/530/prestar/0/?q=prestar,https://media.spreadthesign.com/video/mp4/5/5231.mp4,prestar,verbo,trabajo-social
/es.es/word/5387/validacion/0/?q=validaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/44793.mp4,validación,nombre,trabajo-social
/es.es/word/5375/pirateria-de-software/0/?q=pirater%C3%ADa+de+software,https://media.spreadthesign.com/video/mp4/5/44754.mp4,piratería de software,nombre,trabajo-social
/es.es/word/5314/webmaster/0/?q=webmaster,https://media.spreadthesign.com/video/mp4/5/44795.mp4,webmaster,nombre,trabajo-social
/es.es/word/5366/fusionar/0/?q=fusionar,https://media.spreadthesign.com/video/mp4/5/475858.mp4,fusionar,verbo,trabajo-social
/es.es/word/5337/phishing/0/?q=phishing,https://media.spreadthesign.com/video/mp4/5/44753.mp4,phishing,nombre,trabajo-social
/es.es/word/20070/macroeconomia/0/?q=macroeconom%C3%ADa,https://media.spreadthesign.com/video/mp4/5/281263.mp4,macroeconomía,nombre,trabajo-social
/es.es/word/2004/rescate/0/?q=rescate,https://media.spreadthesign.com/video/mp4/5/19919.mp4,rescate,verbo,trabajo-social
/es.es/word/20080/empresa-multinacional/0/?q=empresa+multinacional,https://media.spreadthesign.com/video/mp4/5/271279.mp4,empresa multinacional,nombre,trabajo-social
/es.es/word/20082/economia-nacional/0/?q=econom%C3%ADa+nacional,https://media.spreadthesign.com/video/mp4/5/270841.mp4,economía nacional,nombre,trabajo-social
/es.es/word/20092/sobrecualificado/0/?q=sobrecualificado,https://media.spreadthesign.com/video/mp4/5/298094.mp4,sobrecualificado,adjetivo,trabajo-social
/es.es/word/20093/horas-extraordinarias/0/?q=horas+extraordinarias,https://media.spreadthesign.com/video/mp4/5/272183.mp4,horas extraordinarias,nombre,trabajo-social
/es.es/word/20067/desempleo-de-larga-duracion/0/?q=desempleo+de+larga+duraci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/270756.mp4,desempleo de larga duración,nombre,trabajo-social
/es.es/word/20406/negociacion-salarial/0/?q=negociaci%C3%B3n+salarial,https://media.spreadthesign.com/video/mp4/5/282460.mp4,negociación salarial,nombre,trabajo-social
/es.es/word/20418/la-practica-de-trabajo/0/?q=la+pr%C3%A1ctica+de+trabajo,https://media.spreadthesign.com/video/mp4/5/284723.mp4,la práctica de trabajo,nombre,trabajo-social
/es.es/word/20496/nacionalizacion/0/?q=nacionalizaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/282448.mp4,nacionalización,nombre,trabajo-social
/es.es/word/20493/monopolio/0/?q=monopolio,https://media.spreadthesign.com/video/mp4/5/281391.mp4,monopolio,nombre,trabajo-social
/es.es/word/20188/cualificado/0/?q=cualificado,https://media.spreadthesign.com/video/mp4/5/275244.mp4,cualificado,adjetivo,trabajo-social
/es.es/word/20120/reparto-de-beneficios/0/?q=reparto+de+beneficios,https://media.spreadthesign.com/video/mp4/5/287992.mp4,reparto de beneficios,nombre,trabajo-social
/es.es/word/20125/reciprocidad/0/?q=reciprocidad,https://media.spreadthesign.com/video/mp4/5/287955.mp4,reciprocidad,nombre,trabajo-social
/es.es/word/201/local/0/?q=local,https://media.spreadthesign.com/video/mp4/5/1976.mp4,local,nombre,trabajo-social
/es.es/word/20191/capital-social/0/?q=capital+social,https://media.spreadthesign.com/video/mp4/5/275245.mp4,capital social,nombre,trabajo-social
/es.es/word/20165/segregacion/0/?q=segregaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/288087.mp4,segregación,nombre,trabajo-social
/es.es/word/20814/guante-de-proteccion/0/?q=guante+de+protecci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/272161.mp4,guante de protección,nombre,trabajo-social
/es.es/word/20548/ingeniero/0/?q=ingeniero,https://media.spreadthesign.com/video/mp4/5/272221.mp4,ingeniero,nombre,trabajo-social
/es.es/word/20518/ascenso/0/?q=ascenso,https://media.spreadthesign.com/video/mp4/5/278397.mp4,ascenso,nombre,trabajo-social
/es.es/word/20516/mapa-de-la-pobreza/0/?q=mapa+de+la+pobreza,https://media.spreadthesign.com/video/mp4/5/281291.mp4,mapa de la pobreza,nombre,trabajo-social
/es.es/word/2053/logro/0/?q=logro,https://media.spreadthesign.com/video/mp4/5/20396.mp4,logro,nombre,trabajo-social
/es.es/word/2027/etapa-de-desarrollo/0/?q=etapa+de+desarrollo,https://media.spreadthesign.com/video/mp4/5/20139.mp4,etapa de desarrollo,nombre,trabajo-social
/es.es/word/20248/teoria-del-comercio/0/?q=teor%C3%ADa+del+comercio,https://media.spreadthesign.com/video/mp4/5/298530.mp4,teoría del comercio,nombre,trabajo-social
/es.es/word/20249/transparencia/0/?q=transparencia,https://media.spreadthesign.com/video/mp4/5/298595.mp4,transparencia,nombre,trabajo-social
/es.es/word/20212/gestion-del-personal/0/?q=gesti%C3%B3n+del+personal,https://media.spreadthesign.com/video/mp4/5/272146.mp4,gestión del personal,nombre,trabajo-social
/es.es/word/20213/formacion-del-personal/0/?q=formaci%C3%B3n+del+personal,https://media.spreadthesign.com/video/mp4/5/272116.mp4,formación del personal,nombre,trabajo-social
/es.es/word/2025/comportamiento-social/0/?q=comportamiento+social,https://media.spreadthesign.com/video/mp4/5/20118.mp4,comportamiento social,nombre,trabajo-social
/es.es/word/20297/ciclo-economico/0/?q=ciclo+econ%C3%B3mico,https://media.spreadthesign.com/video/mp4/5/475628.mp4,ciclo económico,nombre,trabajo-social
/es.es/word/20296/administracion-de-empresas/0/?q=administraci%C3%B3n+de+empresas+,https://media.spreadthesign.com/video/mp4/5/475138.mp4,administración de empresas ,nombre,trabajo-social
/es.es/word/20260/discriminacion-positiva/0/?q=discriminaci%C3%B3n+positiva,https://media.spreadthesign.com/video/mp4/5/270797.mp4,discriminación positiva,nombre,trabajo-social
/es.es/word/20264/ingresos-adicionales/0/?q=ingresos+adicionales,https://media.spreadthesign.com/video/mp4/5/250074.mp4,ingresos adicionales,nombre,trabajo-social
/es.es/word/20266/pension-anual/0/?q=pensi%C3%B3n+anual,https://media.spreadthesign.com/video/mp4/5/282432.mp4,pensión anual,nombre,trabajo-social
/es.es/word/20947/lugar-de-trabajo/0/?q=lugar+de+trabajo,https://media.spreadthesign.com/video/mp4/5/621512.mp4,lugar de trabajo,nombre,trabajo-social
/es.es/word/20962/abajo-firmantes/0/?q=abajo+firmantes,https://media.spreadthesign.com/video/mp4/5/281237.mp4,abajo firmantes,nombre,trabajo-social
/es.es/word/20608/instrucciones-de-trabajo/0/?q=instrucciones+de+trabajo,https://media.spreadthesign.com/video/mp4/5/272234.mp4,instrucciones de trabajo,nombre,trabajo-social
/es.es/word/2030/exito/0/?q=%C3%A9xito,https://media.spreadthesign.com/video/mp4/5/20175.mp4,éxito,nombre,trabajo-social
/es.es/word/20370/pago-aplazado/0/?q=pago+aplazado,https://media.spreadthesign.com/video/mp4/5/282637.mp4,pago aplazado,nombre,trabajo-social
/es.es/word/20342/impuesto-de-sociedades/0/?q=impuesto+de+sociedades,https://media.spreadthesign.com/video/mp4/5/276022.mp4,impuesto de sociedades,nombre,trabajo-social
/es.es/word/20343/corporativismo/0/?q=corporativismo,https://media.spreadthesign.com/video/mp4/5/271422.mp4,corporativismo,nombre,trabajo-social
/es.es/word/2031/supervisar/0/?q=supervisar,https://media.spreadthesign.com/video/mp4/5/20178.mp4,supervisar,verbo,trabajo-social
/es.es/word/20380/burbuja-economica/0/?q=burbuja+econ%C3%B3mica,https://media.spreadthesign.com/video/mp4/5/275819.mp4,burbuja económica,nombre,trabajo-social
/es.es/word/20388/grupos-desfavorecidos/0/?q=grupos+desfavorecidos,https://media.spreadthesign.com/video/mp4/5/272160.mp4,grupos desfavorecidos,nombre,trabajo-social
/es.es/word/20353/racionamiento-del-credito/0/?q=racionamiento+del+cr%C3%A9dito,https://media.spreadthesign.com/video/mp4/5/246448.mp4,racionamiento del crédito,nombre,trabajo-social
/es.es/word/20395/violencia/0/?q=violencia,https://media.spreadthesign.com/video/mp4/5/298798.mp4,violencia,nombre,trabajo-social
/es.es/word/20392/acuerdo-verbal/0/?q=acuerdo+verbal,https://media.spreadthesign.com/video/mp4/5/475137.mp4,acuerdo verbal,nombre,trabajo-social
/es.es/word/2039/nino-pequeno/0/?q=ni%C3%B1o+peque%C3%B1o,https://media.spreadthesign.com/video/mp4/5/20257.mp4,niño pequeño,nombre,trabajo-social
/es.es/word/20391/conflicto-de-valores/0/?q=conflicto+de+valores,https://media.spreadthesign.com/video/mp4/5/278689.mp4,conflicto de valores,nombre,trabajo-social
/es.es/word/20362/cuenta-corriente/0/?q=cuenta+corriente,https://media.spreadthesign.com/video/mp4/5/301101.mp4,cuenta corriente,nombre,trabajo-social
/es.es/word/2036/trabajo-en-equipo/0/?q=trabajo+en+equipo,https://media.spreadthesign.com/video/mp4/5/20236.mp4,trabajo en equipo,nombre,trabajo-social
/es.es/word/2407/edad-media/0/?q=edad+media,https://media.spreadthesign.com/video/mp4/5/23429.mp4,edad media,nombre,trabajo-social
/es.es/word/2412/edad-moderna/0/?q=Edad+Moderna,https://media.spreadthesign.com/video/mp4/5/23476.mp4,Edad Moderna,nombre,trabajo-social
/es.es/word/245/refugio/0/?q=refugio,https://media.spreadthesign.com/video/mp4/5/2410.mp4,refugio,nombre,trabajo-social
/es.es/word/249/fontanero/0/?q=fontanero,https://media.spreadthesign.com/video/mp4/5/2446.mp4,fontanero,nombre,trabajo-social
/es.es/word/24385/thomas-lydell/0/?q=Thomas+Lydell,https://media.spreadthesign.com/video/mp4/5/328472.mp4,Thomas Lydell,nombre,trabajo-social
/es.es/word/21471/chino/0/?q=chino,https://media.spreadthesign.com/video/mp4/5/299353.mp4,chino,adjetivo,trabajo-social
/es.es/word/21476/pastelero/0/?q=pastelero,https://media.spreadthesign.com/video/mp4/5/619007.mp4,pastelero,nombre,trabajo-social
/es.es/word/21441/africano/0/?q=africano,https://media.spreadthesign.com/video/mp4/5/299347.mp4,africano,adjetivo,trabajo-social
/es.es/word/2128/electricista/0/?q=electricista,https://media.spreadthesign.com/video/mp4/5/21047.mp4,electricista,nombre,trabajo-social
/es.es/word/21296/americano/0/?q=americano,https://media.spreadthesign.com/video/mp4/5/299349.mp4,americano,adjetivo,trabajo-social
/es.es/word/21938/libra/0/?q=libra+,https://media.spreadthesign.com/video/mp4/5/299183.mp4,libra ,nombre,trabajo-social
/es.es/word/21937/medico/0/?q=m%C3%A9dico,https://media.spreadthesign.com/video/mp4/5/672536.mp4,médico,nombre,trabajo-social
/es.es/word/2800/internacional/0/?q=internacional,https://media.spreadthesign.com/video/mp4/5/26625.mp4,internacional,adjetivo,trabajo-social
/es.es/word/2801/extranjero/0/?q=extranjero,https://media.spreadthesign.com/video/mp4/5/26637.mp4,extranjero,adjetivo,trabajo-social
/es.es/word/2806/trabajo-social/0/?q=trabajo+social,https://media.spreadthesign.com/video/mp4/5/26676.mp4,trabajo social,nombre,trabajo-social
/es.es/word/2870/consulta/0/?q=consulta,https://media.spreadthesign.com/video/mp4/5/27198.mp4,consulta,nombre,trabajo-social
/es.es/word/2871/cooperacion/0/?q=cooperaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27212.mp4,cooperación,nombre,trabajo-social
/es.es/word/2879/democracia/0/?q=democracia,https://media.spreadthesign.com/video/mp4/5/330669.mp4,democracia,nombre,trabajo-social
/es.es/word/2848/prestacion-minima/0/?q=prestaci%C3%B3n+m%C3%ADnima,https://media.spreadthesign.com/video/mp4/5/27027.mp4,prestación mínima,nombre,trabajo-social
/es.es/word/2845/autonomia/0/?q=autonom%C3%ADa,https://media.spreadthesign.com/video/mp4/5/27002.mp4,autonomía,nombre,trabajo-social
/es.es/word/2842/estudio-de-caso/0/?q=estudio+de+caso,https://media.spreadthesign.com/video/mp4/5/26979.mp4,estudio de caso,nombre,trabajo-social
/es.es/word/2840/subsidio-de-invalidez/0/?q=subsidio+de+invalidez,https://media.spreadthesign.com/video/mp4/5/26959.mp4,subsidio de invalidez,nombre,trabajo-social
/es.es/word/2846/salario-medio/0/?q=salario+medio,https://media.spreadthesign.com/video/mp4/5/27005.mp4,salario medio,nombre,trabajo-social
/es.es/word/2880/demografia/0/?q=demograf%C3%ADa,https://media.spreadthesign.com/video/mp4/5/27274.mp4,demografía,nombre,trabajo-social
/es.es/word/2888/discriminacion/0/?q=discriminaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27329.mp4,discriminación,nombre,trabajo-social
/es.es/word/2885/prestacion-por-discapacidad/0/?q=prestaci%C3%B3n+por+discapacidad,https://media.spreadthesign.com/video/mp4/5/27306.mp4,prestación por discapacidad,nombre,trabajo-social
/es.es/word/2882/privacion/0/?q=privaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27284.mp4,privación,nombre,trabajo-social
/es.es/word/28879/vegano/0/?q=vegano,https://media.spreadthesign.com/video/mp4/5/672530.mp4,vegano,nombre,trabajo-social
/es.es/word/2858/competencia/0/?q=competencia,https://media.spreadthesign.com/video/mp4/5/27107.mp4,competencia,nombre,trabajo-social
/es.es/word/2855/cliente/0/?q=cliente,https://media.spreadthesign.com/video/mp4/5/475635.mp4,cliente,nombre,trabajo-social
/es.es/word/2852/institucion-benefica/0/?q=instituci%C3%B3n+ben%C3%A9fica,https://media.spreadthesign.com/video/mp4/5/475904.mp4,institución benéfica,nombre,trabajo-social
/es.es/word/2857/compensacion/0/?q=compensaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27106.mp4,compensación,nombre,trabajo-social
/es.es/word/2856/comunidad/0/?q=comunidad,https://media.spreadthesign.com/video/mp4/5/27095.mp4,comunidad,nombre,trabajo-social
/es.es/word/2828/capacidad/0/?q=capacidad,https://media.spreadthesign.com/video/mp4/5/475610.mp4,capacidad,nombre,trabajo-social
/es.es/word/2829/abuso/0/?q=abuso,https://media.spreadthesign.com/video/mp4/5/26864.mp4,abuso,nombre,trabajo-social
/es.es/word/2827/trabajador-social/0/?q=trabajador+social,https://media.spreadthesign.com/video/mp4/5/26851.mp4,trabajador social,nombre,trabajo-social
/es.es/word/28940/vegetariano/0/?q=vegetariano,https://media.spreadthesign.com/video/mp4/5/672531.mp4,vegetariano,nombre,trabajo-social
/es.es/word/2860/seguro-obligatorio/0/?q=seguro+obligatorio,https://media.spreadthesign.com/video/mp4/5/27127.mp4,seguro obligatorio,nombre,trabajo-social
/es.es/word/2862/conflicto/0/?q=conflicto,https://media.spreadthesign.com/video/mp4/5/27144.mp4,conflicto,nombre,trabajo-social
/es.es/word/2835/fundacion-de-ayuda-y-caridad/0/?q=fundaci%C3%B3n+de+ayuda+y+caridad,https://media.spreadthesign.com/video/mp4/5/26921.mp4,fundación de ayuda y caridad,nombre,trabajo-social
/es.es/word/2832/nino-adoptado/0/?q=ni%C3%B1o+adoptado,https://media.spreadthesign.com/video/mp4/5/26894.mp4,niño adoptado,nombre,trabajo-social
/es.es/word/2834/agencia/0/?q=agencia,https://media.spreadthesign.com/video/mp4/5/26910.mp4,agencia,nombre,trabajo-social
/es.es/word/2836/asistente-de-ayuda-y-caridad/0/?q=asistente+de+ayuda+y+caridad,https://media.spreadthesign.com/video/mp4/5/26928.mp4,asistente de ayuda y caridad,nombre,trabajo-social
/es.es/word/25197/plaza/0/?q=plaza,https://media.spreadthesign.com/video/mp4/5/673961.mp4,plaza,nombre,trabajo-social
/es.es/word/25264/constitucion/0/?q=constituci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/475671.mp4,constitución,nombre,trabajo-social
/es.es/word/25239/letrero/0/?q=letrero,https://media.spreadthesign.com/video/mp4/5/618979.mp4,letrero,nombre,trabajo-social
/es.es/word/22133/arabe/0/?q=%C3%A1rabe,https://media.spreadthesign.com/video/mp4/5/299350.mp4,árabe,adjetivo,trabajo-social
/es.es/word/2222/programador/0/?q=programador,https://media.spreadthesign.com/video/mp4/5/21790.mp4,programador,nombre,trabajo-social
/es.es/word/2229/mando-a-distancia/0/?q=mando+a+distancia,https://media.spreadthesign.com/video/mp4/5/21844.mp4,mando a distancia,nombre,trabajo-social
/es.es/word/2221/proceso/0/?q=proceso,https://media.spreadthesign.com/video/mp4/5/21782.mp4,proceso,nombre,trabajo-social
/es.es/word/22990/afroamericano/0/?q=afroamericano,https://media.spreadthesign.com/video/mp4/5/299348.mp4,afroamericano,adjetivo,trabajo-social
/es.es/word/2296/antiguedad/0/?q=antig%C3%BCedad,https://media.spreadthesign.com/video/mp4/5/330547.mp4,antigüedad,nombre,trabajo-social
/es.es/word/2293/propaganda/0/?q=propaganda,https://media.spreadthesign.com/video/mp4/5/22353.mp4,propaganda,nombre,trabajo-social
/es.es/word/22657/director/0/?q=director,https://media.spreadthesign.com/video/mp4/5/672550.mp4,director,nombre,trabajo-social
/es.es/word/2903/igualdad/0/?q=igualdad,https://media.spreadthesign.com/video/mp4/5/27458.mp4,igualdad,nombre,trabajo-social
/es.es/word/2974/lujo/0/?q=lujo,https://media.spreadthesign.com/video/mp4/5/28030.mp4,lujo,nombre,trabajo-social
/es.es/word/2948/socializacion/0/?q=socializaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27832.mp4,socialización,nombre,trabajo-social
/es.es/word/2947/nivel-de-vida-minimo/0/?q=nivel+de+vida+m%C3%ADnimo,https://media.spreadthesign.com/video/mp4/5/27830.mp4,nivel de vida mínimo,nombre,trabajo-social
/es.es/word/2941/prestacion-por-maternidad/0/?q=prestaci%C3%B3n+por+maternidad,https://media.spreadthesign.com/video/mp4/5/27782.mp4,prestación por maternidad,nombre,trabajo-social
/es.es/word/2949/salario-minimo/0/?q=salario+m%C3%ADnimo,https://media.spreadthesign.com/video/mp4/5/27844.mp4,salario mínimo,nombre,trabajo-social
/es.es/word/2918/proteccion-de-salud/0/?q=protecci%C3%B3n+de+salud,https://media.spreadthesign.com/video/mp4/5/27590.mp4,protección de salud,nombre,trabajo-social
/es.es/word/2913/subvencion/0/?q=subvenci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27551.mp4,subvención,nombre,trabajo-social
/es.es/word/2984/paga-extra/0/?q=paga+extra,https://media.spreadthesign.com/video/mp4/5/28104.mp4,paga extra,nombre,trabajo-social
/es.es/word/2928/inmigrante/0/?q=inmigrante,https://media.spreadthesign.com/video/mp4/5/27676.mp4,inmigrante,nombre,trabajo-social
/es.es/word/2925/gamberrismo/0/?q=gamberrismo,https://media.spreadthesign.com/video/mp4/5/27654.mp4,gamberrismo,nombre,trabajo-social
/es.es/word/2922/servicio-de-ayuda-a-domicilio/0/?q=servicio+de+ayuda+a+domicilio,https://media.spreadthesign.com/video/mp4/5/27627.mp4,servicio de ayuda a domicilio,nombre,trabajo-social
/es.es/word/2927/trabajo-ilegal/0/?q=trabajo+ilegal,https://media.spreadthesign.com/video/mp4/5/27664.mp4,trabajo ilegal,nombre,trabajo-social
/es.es/word/2924/sin-techo/0/?q=sin+techo,https://media.spreadthesign.com/video/mp4/5/27640.mp4,sin techo,adjetivo,trabajo-social
/es.es/word/2926/identificacion/0/?q=identificaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27662.mp4,identificación,nombre,trabajo-social
/es.es/word/2991/oferta/0/?q=oferta,https://media.spreadthesign.com/video/mp4/5/28153.mp4,oferta,nombre,trabajo-social
/es.es/word/2968/no-reembolsable/0/?q=no+reembolsable,https://media.spreadthesign.com/video/mp4/5/27982.mp4,no reembolsable,adjetivo,trabajo-social
/es.es/word/2966/restriccion/0/?q=restricci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/27969.mp4,restricción,nombre,trabajo-social
/es.es/word/2967/reembolsable/0/?q=reembolsable,https://media.spreadthesign.com/video/mp4/5/27974.mp4,reembolsable,adjetivo,trabajo-social
