href,video,gloss,category
/fr.fr/word/4465/pase-wrist/0/?q=pase+wrist,https://media.spreadthesign.com/video/mp4/10/41197.mp4,pase wrist,deportes-y-ocio
/fr.fr/word/4469/fitness/0/?q=fitness,https://media.spreadthesign.com/video/mp4/10/38399.mp4,fitness,deportes-y-ocio
/fr.fr/word/4466/defensa-en-zona/0/?q=defensa+en+zona,https://media.spreadthesign.com/video/mp4/10/38384.mp4,defensa en zona,deportes-y-ocio
/fr.fr/word/4463/centrocampista/0/?q=centrocampista,https://media.spreadthesign.com/video/mp4/10/158537.mp4,centrocampista,deportes-y-ocio
/fr.fr/word/4430/punto/0/?q=punto,https://media.spreadthesign.com/video/mp4/10/38190.mp4,punto,deportes-y-ocio
/fr.fr/word/4437/anillas/0/?q=anillas,https://media.spreadthesign.com/video/mp4/10/38232.mp4,anillas,deportes-y-ocio
/fr.fr/word/4434/regateo-de-proteccion/0/?q=regateo+de+protecci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/38212.mp4,regateo de protección,deportes-y-ocio
/fr.fr/word/4431/reglas-del-juego/0/?q=reglas+del+juego,https://media.spreadthesign.com/video/mp4/10/38195.mp4,reglas del juego,deportes-y-ocio
/fr.fr/word/4435/waterpolo/0/?q=waterpolo,https://media.spreadthesign.com/video/mp4/10/38219.mp4,waterpolo,deportes-y-ocio
/fr.fr/word/443/activo/0/?q=activo,https://media.spreadthesign.com/video/mp4/10/4347.mp4,activo,deportes-y-ocio
/fr.fr/word/4436/cuadro-de-servicio-derecho/0/?q=cuadro+de+servicio+derecho,https://media.spreadthesign.com/video/mp4/10/38223.mp4,cuadro de servicio derecho,deportes-y-ocio
/fr.fr/word/4170/orientacion/0/?q=orientaci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36466.mp4,orientación,deportes-y-ocio
/fr.fr/word/4177/oponente/0/?q=oponente,https://media.spreadthesign.com/video/mp4/10/36519.mp4,oponente,deportes-y-ocio
/fr.fr/word/4174/ciclocross/0/?q=ciclocross,https://media.spreadthesign.com/video/mp4/10/36494.mp4,ciclocross,deportes-y-ocio
/fr.fr/word/4171/montanismo/0/?q=monta%C3%B1ismo,https://media.spreadthesign.com/video/mp4/10/36476.mp4,montañismo,deportes-y-ocio
/fr.fr/word/4178/entrenador/0/?q=entrenador,https://media.spreadthesign.com/video/mp4/10/36523.mp4,entrenador,deportes-y-ocio
/fr.fr/word/4175/equipo/0/?q=equipo,https://media.spreadthesign.com/video/mp4/10/36504.mp4,equipo,deportes-y-ocio
/fr.fr/word/4172/escalada/0/?q=escalada,https://media.spreadthesign.com/video/mp4/10/36480.mp4,escalada,deportes-y-ocio
/fr.fr/word/4179/segundo-entrenador/0/?q=segundo+entrenador,https://media.spreadthesign.com/video/mp4/10/36533.mp4,segundo entrenador,deportes-y-ocio
/fr.fr/word/4173/piraguismo/0/?q=pirag%C3%BCismo,https://media.spreadthesign.com/video/mp4/10/36490.mp4,piragüismo,deportes-y-ocio
/fr.fr/word/4140/tiro-de-falta-indirecto/0/?q=tiro+de+falta+indirecto,https://media.spreadthesign.com/video/mp4/10/36246.mp4,tiro de falta indirecto,deportes-y-ocio
/fr.fr/word/4147/medalla-de-plata/0/?q=medalla+de+plata,https://media.spreadthesign.com/video/mp4/10/36301.mp4,medalla de plata,deportes-y-ocio
/fr.fr/word/4144/tarjeta-roja/0/?q=tarjeta+roja,https://media.spreadthesign.com/video/mp4/10/36279.mp4,tarjeta roja,deportes-y-ocio
/fr.fr/word/4141/tiro-de-falta-directo/0/?q=tiro+de+falta+directo,https://media.spreadthesign.com/video/mp4/10/36257.mp4,tiro de falta directo,deportes-y-ocio
/fr.fr/word/4148/salto-de-altura/0/?q=salto+de+altura,https://media.spreadthesign.com/video/mp4/10/36306.mp4,salto de altura,deportes-y-ocio
/fr.fr/word/4145/tarjeta-amarilla/0/?q=tarjeta+amarilla,https://media.spreadthesign.com/video/mp4/10/36285.mp4,tarjeta amarilla,deportes-y-ocio
/fr.fr/word/4142/lanzamiento-de-penalti/0/?q=lanzamiento+de+penalti,https://media.spreadthesign.com/video/mp4/10/36259.mp4,lanzamiento de penalti,deportes-y-ocio
/fr.fr/word/4149/carrera-de-vallas/0/?q=carrera+de+vallas,https://media.spreadthesign.com/video/mp4/10/36315.mp4,carrera de vallas,deportes-y-ocio
/fr.fr/word/4146/medalla-de-oro/0/?q=medalla+de+oro,https://media.spreadthesign.com/video/mp4/10/36292.mp4,medalla de oro,deportes-y-ocio
/fr.fr/word/4143/botas-de-futbol/0/?q=botas+de+f%C3%BAtbol,https://media.spreadthesign.com/video/mp4/10/36271.mp4,botas de fútbol,deportes-y-ocio
/fr.fr/word/4187/estilo-de-natacion/0/?q=estilo+de+nataci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/41310.mp4,estilo de natación,deportes-y-ocio
/fr.fr/word/4184/banador/0/?q=ba%C3%B1ador,https://media.spreadthesign.com/video/mp4/10/36564.mp4,bañador,deportes-y-ocio
/fr.fr/word/4181/jugador-titular/0/?q=jugador+titular,https://media.spreadthesign.com/video/mp4/10/36549.mp4,jugador titular,deportes-y-ocio
/fr.fr/word/4188/estilo-mariposa/0/?q=estilo+mariposa,https://media.spreadthesign.com/video/mp4/10/36589.mp4,estilo mariposa,deportes-y-ocio
/fr.fr/word/4185/gafas-de-natacion/0/?q=gafas+de+nataci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36569.mp4,gafas de natación,deportes-y-ocio
/fr.fr/word/4182/jugador-suplente/0/?q=jugador+suplente,https://media.spreadthesign.com/video/mp4/10/36550.mp4,jugador suplente,deportes-y-ocio
/fr.fr/word/4186/gorro-de-natacion/0/?q=gorro+de+nataci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36576.mp4,gorro de natación,deportes-y-ocio
/fr.fr/word/4183/carril-de-piscina/0/?q=carril+de+piscina,https://media.spreadthesign.com/video/mp4/10/41397.mp4,carril de piscina,deportes-y-ocio
/fr.fr/word/4150/hipica/0/?q=h%C3%ADpica,https://media.spreadthesign.com/video/mp4/10/36323.mp4,hípica,deportes-y-ocio
/fr.fr/word/4157/deporte-de-competicion/0/?q=deporte+de+competici%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36378.mp4,deporte de competición,deportes-y-ocio
/fr.fr/word/4154/estilo-crol/0/?q=estilo+crol,https://media.spreadthesign.com/video/mp4/10/36355.mp4,estilo crol,deportes-y-ocio
/fr.fr/word/4151/judo/0/?q=judo,https://media.spreadthesign.com/video/mp4/10/36331.mp4,judo,deportes-y-ocio
/fr.fr/word/4158/maraton/0/?q=marat%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36382.mp4,maratón,deportes-y-ocio
/fr.fr/word/4155/hierba-artificial/0/?q=hierba+artificial,https://media.spreadthesign.com/video/mp4/10/36359.mp4,hierba artificial,deportes-y-ocio
/fr.fr/word/4152/artes-marciales/0/?q=artes+marciales,https://media.spreadthesign.com/video/mp4/10/36338.mp4,artes marciales,deportes-y-ocio
/fr.fr/word/4159/bicicleta-de-montana/0/?q=bicicleta+de+monta%C3%B1a,https://media.spreadthesign.com/video/mp4/10/36390.mp4,bicicleta de montaña,deportes-y-ocio
/fr.fr/word/4153/karate/0/?q=karate,https://media.spreadthesign.com/video/mp4/10/36346.mp4,karate,deportes-y-ocio
/fr.fr/word/4128/beisbol/0/?q=b%C3%A9isbol,https://media.spreadthesign.com/video/mp4/10/36162.mp4,béisbol,deportes-y-ocio
/fr.fr/word/4125/pimpon/0/?q=pimp%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36142.mp4,pimpón,deportes-y-ocio
/fr.fr/word/4127/rugby/0/?q=rugby,https://media.spreadthesign.com/video/mp4/10/36156.mp4,rugby,deportes-y-ocio
/fr.fr/word/4124/tenis/0/?q=tenis,https://media.spreadthesign.com/video/mp4/10/36133.mp4,tenis,deportes-y-ocio
/fr.fr/word/4129/dardos/0/?q=dardos,https://media.spreadthesign.com/video/mp4/10/36172.mp4,dardos,deportes-y-ocio
/fr.fr/word/4126/futbol-sala/0/?q=f%C3%BAtbol+sala,https://media.spreadthesign.com/video/mp4/10/36146.mp4,fútbol sala,deportes-y-ocio
/fr.fr/word/4190/estilo-braza/0/?q=estilo+braza,https://media.spreadthesign.com/video/mp4/10/36601.mp4,estilo braza,deportes-y-ocio
/fr.fr/word/4197/campo-de-juego/0/?q=campo+de+juego,https://media.spreadthesign.com/video/mp4/10/36657.mp4,campo de juego,deportes-y-ocio
/fr.fr/word/4194/trofeo/0/?q=trofeo,https://media.spreadthesign.com/video/mp4/10/36632.mp4,trofeo,deportes-y-ocio
/fr.fr/word/4191/estilo-libre/0/?q=estilo+libre,https://media.spreadthesign.com/video/mp4/10/36611.mp4,estilo libre,deportes-y-ocio
/fr.fr/word/4198/linea-lateral/0/?q=l%C3%ADnea+lateral,https://media.spreadthesign.com/video/mp4/10/36662.mp4,línea lateral,deportes-y-ocio
/fr.fr/word/4195/atacante/0/?q=atacante,https://media.spreadthesign.com/video/mp4/10/36642.mp4,atacante,deportes-y-ocio
/fr.fr/word/4199/estiramiento/0/?q=estiramiento,https://media.spreadthesign.com/video/mp4/10/36668.mp4,estiramiento,deportes-y-ocio
/fr.fr/word/4196/jugador-de-defensa/0/?q=jugador+de+defensa,https://media.spreadthesign.com/video/mp4/10/36646.mp4,jugador de defensa,deportes-y-ocio
/fr.fr/word/4193/salida-nula/0/?q=salida+nula,https://media.spreadthesign.com/video/mp4/10/36629.mp4,salida nula,deportes-y-ocio
/fr.fr/word/4160/atleta/0/?q=atleta,https://media.spreadthesign.com/video/mp4/10/36400.mp4,atleta,deportes-y-ocio
/fr.fr/word/4167/trampolin/0/?q=trampol%C3%ADn,https://media.spreadthesign.com/video/mp4/10/36447.mp4,trampolín,deportes-y-ocio
/fr.fr/word/4164/surf/0/?q=surf,https://media.spreadthesign.com/video/mp4/10/36424.mp4,surf,deportes-y-ocio
/fr.fr/word/4161/atletismo/0/?q=atletismo,https://media.spreadthesign.com/video/mp4/10/36404.mp4,atletismo,deportes-y-ocio
/fr.fr/word/4168/ganador/0/?q=ganador,https://media.spreadthesign.com/video/mp4/10/36454.mp4,ganador,deportes-y-ocio
/fr.fr/word/4165/tabla-de-surf/0/?q=tabla+de+surf,https://media.spreadthesign.com/video/mp4/10/36433.mp4,tabla de surf,deportes-y-ocio
/fr.fr/word/4162/atletico/0/?q=atl%C3%A9tico,https://media.spreadthesign.com/video/mp4/10/36412.mp4,atlético,deportes-y-ocio
/fr.fr/word/4169/entrenamiento/0/?q=entrenamiento,https://media.spreadthesign.com/video/mp4/10/36463.mp4,entrenamiento,deportes-y-ocio
/fr.fr/word/4166/trampolin/0/?q=trampol%C3%ADn,https://media.spreadthesign.com/video/mp4/10/36441.mp4,trampolín,deportes-y-ocio
/fr.fr/word/4163/esgrima/0/?q=esgrima,https://media.spreadthesign.com/video/mp4/10/36419.mp4,esgrima,deportes-y-ocio
/fr.fr/word/4130/fuera-de-juego/0/?q=fuera+de+juego,https://media.spreadthesign.com/video/mp4/10/36175.mp4,fuera de juego,deportes-y-ocio
/fr.fr/word/4137/campeonato-europeo-de-futbol/0/?q=campeonato+europeo+de+f%C3%BAtbol,https://media.spreadthesign.com/video/mp4/10/36228.mp4,campeonato europeo de fútbol,deportes-y-ocio
/fr.fr/word/4134/cuerda-de-escalada/0/?q=cuerda+de+escalada,https://media.spreadthesign.com/video/mp4/10/36202.mp4,cuerda de escalada,deportes-y-ocio
/fr.fr/word/4131/descenso/0/?q=descenso,https://media.spreadthesign.com/video/mp4/10/41518.mp4,descenso,deportes-y-ocio
/fr.fr/word/4135/medalla-de-bronce/0/?q=medalla+de+bronce,https://media.spreadthesign.com/video/mp4/10/36213.mp4,medalla de bronce,deportes-y-ocio
/fr.fr/word/4132/badminton/0/?q=b%C3%A1dminton,https://media.spreadthesign.com/video/mp4/10/36191.mp4,bádminton,deportes-y-ocio
/fr.fr/word/4139/falta/0/?q=falta,https://media.spreadthesign.com/video/mp4/10/36240.mp4,falta,deportes-y-ocio
/fr.fr/word/4136/dopaje/0/?q=dopaje,https://media.spreadthesign.com/video/mp4/10/36219.mp4,dopaje,deportes-y-ocio
/fr.fr/word/4133/raqueta-de-badminton/0/?q=raqueta+de+b%C3%A1dminton,https://media.spreadthesign.com/video/mp4/10/36199.mp4,raqueta de bádminton,deportes-y-ocio
/fr.fr/word/481/club/0/?q=club,https://media.spreadthesign.com/video/mp4/10/4738.mp4,club,deportes-y-ocio
/fr.fr/word/4583/ps3/0/?q=PS3,https://media.spreadthesign.com/video/mp4/10/39030.mp4,PS3,deportes-y-ocio
/fr.fr/word/45/crampon/0/?q=cramp%C3%B3n,https://media.spreadthesign.com/video/mp4/10/446.mp4,crampón,deportes-y-ocio
/fr.fr/word/4200/carrera-de-velocidad/0/?q=carrera+de+velocidad,https://media.spreadthesign.com/video/mp4/10/36675.mp4,carrera de velocidad,deportes-y-ocio
/fr.fr/word/4207/lanzamiento-de-martillo/0/?q=lanzamiento+de+martillo,https://media.spreadthesign.com/video/mp4/10/36729.mp4,lanzamiento de martillo,deportes-y-ocio
/fr.fr/word/4204/jabalina/0/?q=jabalina,https://media.spreadthesign.com/video/mp4/10/36703.mp4,jabalina,deportes-y-ocio
/fr.fr/word/4201/carrera-de-balanceo/0/?q=carrera+de+balanceo,https://media.spreadthesign.com/video/mp4/10/36684.mp4,carrera de balanceo,deportes-y-ocio
/fr.fr/word/4208/lanzamiento-de-disco/0/?q=lanzamiento+de+disco,https://media.spreadthesign.com/video/mp4/10/36735.mp4,lanzamiento de disco,deportes-y-ocio
/fr.fr/word/4205/decatlon/0/?q=decatl%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36713.mp4,decatlón,deportes-y-ocio
/fr.fr/word/4202/carrera-de-relevos/0/?q=carrera+de+relevos,https://media.spreadthesign.com/video/mp4/10/36688.mp4,carrera de relevos,deportes-y-ocio
/fr.fr/word/4209/pentatlon/0/?q=pentatl%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36745.mp4,pentatlón,deportes-y-ocio
/fr.fr/word/4206/heptatlon/0/?q=heptatl%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36719.mp4,heptatlón,deportes-y-ocio
/fr.fr/word/4203/cross/0/?q=cross,https://media.spreadthesign.com/video/mp4/10/36697.mp4,cross,deportes-y-ocio
/fr.fr/word/4270/cornamusa/0/?q=cornamusa,https://media.spreadthesign.com/video/mp4/10/37151.mp4,cornamusa,deportes-y-ocio
/fr.fr/word/4274/cambio-de-direccion/0/?q=cambio+de+direcci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/37175.mp4,cambio de dirección,deportes-y-ocio
/fr.fr/word/4271/linea-central/0/?q=l%C3%ADnea+central,https://media.spreadthesign.com/video/mp4/10/37156.mp4,línea central,deportes-y-ocio
/fr.fr/word/4278/coordinadas/0/?q=coordinadas,https://media.spreadthesign.com/video/mp4/10/37201.mp4,coordinadas,deportes-y-ocio
/fr.fr/word/4272/campeon/0/?q=campe%C3%B3n,https://media.spreadthesign.com/video/mp4/10/37164.mp4,campeón,deportes-y-ocio
/fr.fr/word/4276/via-de-escalada/0/?q=v%C3%ADa+de+escalada,https://media.spreadthesign.com/video/mp4/10/41193.mp4,vía de escalada,deportes-y-ocio
/fr.fr/word/4273/campeonato/0/?q=campeonato,https://media.spreadthesign.com/video/mp4/10/37174.mp4,campeonato,deportes-y-ocio
/fr.fr/word/4240/gol/0/?q=gol,https://media.spreadthesign.com/video/mp4/10/36946.mp4,gol,deportes-y-ocio
/fr.fr/word/4247/defensa/0/?q=defensa,https://media.spreadthesign.com/video/mp4/10/37000.mp4,defensa,deportes-y-ocio
/fr.fr/word/4244/delantero/0/?q=delantero,https://media.spreadthesign.com/video/mp4/10/41516.mp4,delantero,deportes-y-ocio
/fr.fr/word/4241/portero/0/?q=portero,https://media.spreadthesign.com/video/mp4/10/36959.mp4,portero,deportes-y-ocio
/fr.fr/word/4248/arbitro/0/?q=%C3%A1rbitro,https://media.spreadthesign.com/video/mp4/10/37007.mp4,árbitro,deportes-y-ocio
/fr.fr/word/4242/punto-de-penalti/0/?q=punto+de+penalti,https://media.spreadthesign.com/video/mp4/10/36965.mp4,punto de penalti,deportes-y-ocio
/fr.fr/word/4249/linier/0/?q=linier,https://media.spreadthesign.com/video/mp4/10/37017.mp4,linier,deportes-y-ocio
/fr.fr/word/4246/resultado/0/?q=resultado,https://media.spreadthesign.com/video/mp4/10/36992.mp4,resultado,deportes-y-ocio
/fr.fr/word/4243/capitan/0/?q=capit%C3%A1n,https://media.spreadthesign.com/video/mp4/10/36971.mp4,capitán,deportes-y-ocio
/fr.fr/word/4210/salto-de-longitud/0/?q=salto+de+longitud,https://media.spreadthesign.com/video/mp4/10/36750.mp4,salto de longitud,deportes-y-ocio
/fr.fr/word/4214/testigo/0/?q=testigo,https://media.spreadthesign.com/video/mp4/10/36778.mp4,testigo,deportes-y-ocio
/fr.fr/word/4211/salto-con-pertiga/0/?q=salto+con+p%C3%A9rtiga,https://media.spreadthesign.com/video/mp4/10/36760.mp4,salto con pértiga,deportes-y-ocio
/fr.fr/word/4218/valla/0/?q=valla,https://media.spreadthesign.com/video/mp4/10/36808.mp4,valla,deportes-y-ocio
/fr.fr/word/4215/triatlon/0/?q=triatl%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36789.mp4,triatlón,deportes-y-ocio
/fr.fr/word/4212/carrera-corta/0/?q=carrera+corta,https://media.spreadthesign.com/video/mp4/10/36767.mp4,carrera corta,deportes-y-ocio
/fr.fr/word/4219/colchoneta/0/?q=colchoneta,https://media.spreadthesign.com/video/mp4/10/36818.mp4,colchoneta,deportes-y-ocio
/fr.fr/word/4216/triple-salto/0/?q=triple+salto,https://media.spreadthesign.com/video/mp4/10/36795.mp4,triple salto,deportes-y-ocio
/fr.fr/word/4213/step/0/?q=step,https://media.spreadthesign.com/video/mp4/10/36774.mp4,step,deportes-y-ocio
/fr.fr/word/4280/contraataque/0/?q=contraataque,https://media.spreadthesign.com/video/mp4/10/37213.mp4,contraataque,deportes-y-ocio
/fr.fr/word/4285/curvimetro/0/?q=curv%C3%ADmetro,https://media.spreadthesign.com/video/mp4/10/37249.mp4,curvímetro,deportes-y-ocio
/fr.fr/word/4282/criquet/0/?q=cr%C3%ADquet,https://media.spreadthesign.com/video/mp4/10/37226.mp4,críquet,deportes-y-ocio
/fr.fr/word/4288/derrota/0/?q=derrota,https://media.spreadthesign.com/video/mp4/10/37270.mp4,derrota,deportes-y-ocio
/fr.fr/word/4281/crampon/0/?q=cramp%C3%B3n,https://media.spreadthesign.com/video/mp4/10/37222.mp4,crampón,deportes-y-ocio
/fr.fr/word/4286/ciclismo/0/?q=ciclismo,https://media.spreadthesign.com/video/mp4/10/37253.mp4,ciclismo,deportes-y-ocio
/fr.fr/word/4289/freno-de-escalada/0/?q=freno+de+escalada,https://media.spreadthesign.com/video/mp4/10/37279.mp4,freno de escalada,deportes-y-ocio
/fr.fr/word/4250/corner/0/?q=c%C3%B3rner,https://media.spreadthesign.com/video/mp4/10/37020.mp4,córner,deportes-y-ocio
/fr.fr/word/4257/altimetro/0/?q=alt%C3%ADmetro,https://media.spreadthesign.com/video/mp4/10/37068.mp4,altímetro,deportes-y-ocio
/fr.fr/word/4254/lanzamiento-a-balon-parado/0/?q=lanzamiento+a+bal%C3%B3n+parado,https://media.spreadthesign.com/video/mp4/10/37049.mp4,lanzamiento a balón parado,deportes-y-ocio
/fr.fr/word/4251/disparo/0/?q=disparo,https://media.spreadthesign.com/video/mp4/10/41203.mp4,disparo,deportes-y-ocio
/fr.fr/word/4255/pase/0/?q=pase,https://media.spreadthesign.com/video/mp4/10/37058.mp4,pase,deportes-y-ocio
/fr.fr/word/4252/pase-cruzado/0/?q=pase+cruzado,https://media.spreadthesign.com/video/mp4/10/37033.mp4,pase cruzado,deportes-y-ocio
/fr.fr/word/4259/gimnasia-artistica-masculina/0/?q=gimnasia+art%C3%ADstica+masculina,https://media.spreadthesign.com/video/mp4/10/37079.mp4,gimnasia artística masculina,deportes-y-ocio
/fr.fr/word/4256/contador-de-largos/0/?q=contador+de+largos,https://media.spreadthesign.com/video/mp4/10/37060.mp4,contador de largos,deportes-y-ocio
/fr.fr/word/4253/driblar/0/?q=driblar,https://media.spreadthesign.com/video/mp4/10/37042.mp4,driblar,deportes-y-ocio
/fr.fr/word/4227/linea-de-medio-campo/0/?q=l%C3%ADnea+de+medio+campo,https://media.spreadthesign.com/video/mp4/10/36869.mp4,línea de medio campo,deportes-y-ocio
/fr.fr/word/4221/juez-de-salida/0/?q=juez+de+salida,https://media.spreadthesign.com/video/mp4/10/36830.mp4,juez de salida,deportes-y-ocio
/fr.fr/word/4228/circulo-central/0/?q=c%C3%ADrculo+central,https://media.spreadthesign.com/video/mp4/10/36875.mp4,círculo central,deportes-y-ocio
/fr.fr/word/4225/area-de-gol/0/?q=%C3%A1rea+de+gol,https://media.spreadthesign.com/video/mp4/10/36854.mp4,área de gol,deportes-y-ocio
/fr.fr/word/4222/pase-ciego/0/?q=pase+ciego,https://media.spreadthesign.com/video/mp4/10/36834.mp4,pase ciego,deportes-y-ocio
/fr.fr/word/4229/tacos-de-salida/0/?q=tacos+de+salida,https://media.spreadthesign.com/video/mp4/10/36881.mp4,tacos de salida,deportes-y-ocio
/fr.fr/word/4226/area-de-penalti/0/?q=%C3%A1rea+de+penalti,https://media.spreadthesign.com/video/mp4/10/36859.mp4,área de penalti,deportes-y-ocio
/fr.fr/word/4290/bloqueo-doble/0/?q=bloqueo+doble,https://media.spreadthesign.com/video/mp4/10/37281.mp4,bloqueo doble,deportes-y-ocio
/fr.fr/word/4294/tiempo-extra/0/?q=tiempo+extra,https://media.spreadthesign.com/video/mp4/10/37309.mp4,tiempo extra,deportes-y-ocio
/fr.fr/word/4291/empate/0/?q=empate,https://media.spreadthesign.com/video/mp4/10/37292.mp4,empate,deportes-y-ocio
/fr.fr/word/4298/viraje/0/?q=viraje,https://media.spreadthesign.com/video/mp4/10/37337.mp4,viraje,deportes-y-ocio
/fr.fr/word/4295/finta-con-pelota/0/?q=finta+con+pelota,https://media.spreadthesign.com/video/mp4/10/37319.mp4,finta con pelota,deportes-y-ocio
/fr.fr/word/4292/cuerda-dinamica/0/?q=cuerda+din%C3%A1mica,https://media.spreadthesign.com/video/mp4/10/37298.mp4,cuerda dinámica,deportes-y-ocio
/fr.fr/word/4299/ejercicio-de-suelo/0/?q=ejercicio+de+suelo,https://media.spreadthesign.com/video/mp4/10/37344.mp4,ejercicio de suelo,deportes-y-ocio
/fr.fr/word/4296/finta-sin-pelota/0/?q=finta+sin+pelota,https://media.spreadthesign.com/video/mp4/10/37322.mp4,finta sin pelota,deportes-y-ocio
/fr.fr/word/4293/escalimetro/0/?q=escal%C3%ADmetro,https://media.spreadthesign.com/video/mp4/10/37303.mp4,escalímetro,deportes-y-ocio
/fr.fr/word/4260/gimnasia-artistica-femenina/0/?q=gimn%C3%A1sia+art%C3%ADstica+femenina,https://media.spreadthesign.com/video/mp4/10/37082.mp4,gimnásia artística femenina,deportes-y-ocio
/fr.fr/word/4267/bloquear/0/?q=bloquear,https://media.spreadthesign.com/video/mp4/10/41209.mp4,bloquear,deportes-y-ocio
/fr.fr/word/4264/conduccion-con-balon/0/?q=conducci%C3%B3n+con+bal%C3%B3n,https://media.spreadthesign.com/video/mp4/10/37109.mp4,conducción con balón,deportes-y-ocio
/fr.fr/word/4261/curva-de-nivel/0/?q=curva+de+nivel,https://media.spreadthesign.com/video/mp4/10/41198.mp4,curva de nivel,deportes-y-ocio
/fr.fr/word/4268/bloqueador/0/?q=bloqueador,https://media.spreadthesign.com/video/mp4/10/37134.mp4,bloqueador,deportes-y-ocio
/fr.fr/word/4265/recepcion-del-balon/0/?q=recepci%C3%B3n+del+bal%C3%B3n,https://media.spreadthesign.com/video/mp4/10/37115.mp4,recepción del balón,deportes-y-ocio
/fr.fr/word/4269/boxeo/0/?q=boxeo,https://media.spreadthesign.com/video/mp4/10/37146.mp4,boxeo,deportes-y-ocio
/fr.fr/word/4266/posicion-base/0/?q=posici%C3%B3n+base,https://media.spreadthesign.com/video/mp4/10/37123.mp4,posición base,deportes-y-ocio
/fr.fr/word/4263/barra-de-equilibrio/0/?q=barra+de+equilibrio,https://media.spreadthesign.com/video/mp4/10/37101.mp4,barra de equilibrio,deportes-y-ocio
/fr.fr/word/4230/lineas-de-carril-de-natacion/0/?q=l%C3%ADneas+de+carril+de+nataci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36888.mp4,líneas de carril de natación,deportes-y-ocio
/fr.fr/word/4237/servicio-corto/0/?q=servicio+corto,https://media.spreadthesign.com/video/mp4/10/36930.mp4,servicio corto,deportes-y-ocio
/fr.fr/word/4234/partido-individual/0/?q=partido+individual,https://media.spreadthesign.com/video/mp4/10/36911.mp4,partido individual,deportes-y-ocio
/fr.fr/word/4231/corcheras-de-natacion/0/?q=corcheras+de+nataci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36894.mp4,corcheras de natación,deportes-y-ocio
/fr.fr/word/4238/servicio-largo/0/?q=servicio+largo,https://media.spreadthesign.com/video/mp4/10/36934.mp4,servicio largo,deportes-y-ocio
/fr.fr/word/4232/juez-de-natacion/0/?q=juez+de+nataci%C3%B3n,https://media.spreadthesign.com/video/mp4/10/36896.mp4,juez de natación,deportes-y-ocio
/fr.fr/word/4239/cancha-de-tenis/0/?q=cancha+de+tenis,https://media.spreadthesign.com/video/mp4/10/36944.mp4,cancha de tenis,deportes-y-ocio
/fr.fr/word/4236/saque/0/?q=saque,https://media.spreadthesign.com/video/mp4/10/36924.mp4,saque,deportes-y-ocio
/fr.fr/word/4233/partido-de-dobles/0/?q=partido+de+dobles,https://media.spreadthesign.com/video/mp4/10/36907.mp4,partido de dobles,deportes-y-ocio
/fr.fr/word/4946/perro-de-caza/0/?q=perro+de+caza,https://media.spreadthesign.com/video/mp4/10/41124.mp4,perro de caza,deportes-y-ocio
/fr.fr/word/467/hockey/0/?q=hockey,https://media.spreadthesign.com/video/mp4/10/4604.mp4,hockey,deportes-y-ocio
/fr.fr/word/2337/contraste/0/?q=contraste,https://media.spreadthesign.com/video/mp4/10/22779.mp4,contraste,arte-y-entretenimiento
/fr.fr/word/2336/contorno/0/?q=contorno,https://media.spreadthesign.com/video/mp4/10/22764.mp4,contorno,arte-y-entretenimiento
/fr.fr/word/2333/composicion/0/?q=composici%C3%B3n,https://media.spreadthesign.com/video/mp4/10/22732.mp4,composición,arte-y-entretenimiento
/fr.fr/word/9083/sobre/0/?q=sobre,https://media.spreadthesign.com/video/mp4/10/185851.mp4,sobre,arte-y-entretenimiento
/fr.fr/word/9057/emblema/0/?q=emblema,https://media.spreadthesign.com/video/mp4/10/185825.mp4,emblema,arte-y-entretenimiento
/fr.fr/word/9004/trompa/0/?q=trompa,https://media.spreadthesign.com/video/mp4/10/186211.mp4,trompa,arte-y-entretenimiento
/fr.fr/word/9078/entretener/0/?q=entretener,https://media.spreadthesign.com/video/mp4/10/185845.mp4,entretener,arte-y-entretenimiento
/fr.fr/word/9072/literatura-inglesa/0/?q=literatura+inglesa,https://media.spreadthesign.com/video/mp4/10/255305.mp4,literatura inglesa,arte-y-entretenimiento
/fr.fr/word/9585/bloc-de-notas/0/?q=bloc+de+notas,https://media.spreadthesign.com/video/mp4/10/156664.mp4,bloc de notas,arte-y-entretenimiento
/fr.fr/word/9554/aguja/0/?q=aguja,https://media.spreadthesign.com/video/mp4/10/156002.mp4,aguja,arte-y-entretenimiento
/fr.fr/word/9528/atril/0/?q=atril,https://media.spreadthesign.com/video/mp4/10/187188.mp4,atril,arte-y-entretenimiento
